prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.7,0.03,0.08,0.07,14,0.32449883916802874,0.9962941178402049,0.6382428484592013,0.5084253430358207,0.15253756733768076,0.05063215690276657,0.2549373808475554,107
0.7,0.04,0.04,0.03,7,0.30158143642326085,0.6328033288387698,0.3234373259808976,0.932426198827381,0.0674794442869294,0.03565206384790098,0.15506544353351387,96
0.7,0.04,0.04,0.03,10,0.3524880469809456,0.827371892992937,0.30435449479299576,1.1581496347562978,0.06577828182591437,0.04401617396805291,0.15570281971523778,97
0.7,0.04,0.04,0.03,14,0.37043501716438243,0.922397015972583,0.30209887333163526,1.2262045636884245,0.07229940459313865,0.04780448810457183,0.15959739407911688,101
0.7,0.04,0.04,0.05,7,0.2445268478865706,0.4596522242033467,0.3569797575605583,0.6849879935981773,0.08137227105188545,0.027390216810761148,0.1650204328070098,94
0.7,0.04,0.04,0.05,10,0.3160437198979881,0.7377880121645246,0.34725569610084,0.910118173572628,0.08335696058973632,0.0402733883185189,0.16926614950019797,97
0.7,0.04,0.04,0.05,14,0.4084558790995061,1.2000997863537073,0.3549113269640948,1.150867408469125,0.09157924581797562,0.05795477981962294,0.17435077954088896,103
0.7,0.04,0.04,0.07,7,0.21088878716236029,0.36663978618018533,0.3981785949692513,0.5296336614444226,0.09413098950949815,0.02256829448723341,0.1914511313098015,92
0.7,0.04,0.04,0.07,10,0.30982804695547655,0.7955073148656764,0.3371434270260385,0.9189799418262059,0.10008505812305075,0.0427048049344394,0.19601580084873602,97
0.7,0.04,0.04,0.07,14,0.28511178600486975,0.6849418070161966,0.34749059030324436,0.8204877886220212,0.10178622058406578,0.03798057221561524,0.1994917890204837,101
0.7,0.04,0.06,0.03,7,0.08524826919356691,-0.03254455212588869,0.41322227629661445,0.20630124289905172,0.08023816274454211,-0.0023611569730097592,0.186262889929755,86
0.7,0.04,0.06,0.03,10,0.19020444815119544,0.2729492716496582,0.39636692575321436,0.47986962532191796,0.07938758151403459,0.017392729036129317,0.18408922300172043,89
0.7,0.04,0.06,0.03,14,0.09092453048026554,-0.016637472428864375,0.3949151072776249,0.23023816715207526,0.08335696058973632,-0.0011980094242916017,0.18614871175155615,93
0.7,0.04,0.06,0.05,7,0.0025060719790696347,-0.23796540657375254,0.4145828066848436,0.006044804412197184,0.09328040827899065,-0.019229870873120558,0.19490384488976012,84
0.7,0.04,0.06,0.05,10,0.18106836873912305,0.24186277053479843,0.3686127387890912,0.4912157114643962,0.10121916643039411,0.01559709178436286,0.19496622993092433,88
0.7,0.04,0.06,0.05,14,0.08032381594405051,-0.06259417254811639,0.40660822762565685,0.19754596805158722,0.10603912673660335,-0.0046077305303316995,0.1990669636212653,94
0.7,0.04,0.06,0.07,7,-0.023929995000971274,-0.3363714212973735,0.4568928901866555,-0.05237550313202531,0.10292032889140913,-0.028871372899159198,0.21541377789811866,82
0.7,0.04,0.06,0.07,10,0.14977708380795676,0.12002116673803487,0.3628425426967389,0.41278810002480704,0.11652962857952935,0.008131433481693762,0.2171317587663207,88
0.7,0.04,0.06,0.07,14,-0.0012888589363355815,-0.2988065333662472,0.46639749467100877,-0.0027634345189712635,0.11794726396370854,-0.02504337090899622,0.2202245030843536,93
0.7,0.04,0.08,0.03,7,0.02590661904032693,-0.212135578151177,0.560760894492041,0.046199047213864926,0.09186277289481146,-0.01689120641481523,0.20450325553875526,86
0.7,0.04,0.08,0.03,10,0.22643610777825357,0.4015453176582757,0.42687523361268553,0.5304503282186304,0.08505812305075135,0.024412591649472404,0.18907399947576609,87
0.7,0.04,0.08,0.03,14,0.049485833381427584,-0.1548060996239795,0.5077586446341856,0.09745936165612624,0.09271335412531896,-0.011945006316382845,0.20385623430958638,91
0.7,0.04,0.08,0.05,7,-0.013071376025405665,-0.31540835130257927,0.5617793349109623,-0.023267812133882383,0.10603912673660335,-0.026711075796642114,0.2137331576700777,83
0.7,0.04,0.08,0.05,10,0.26870003263835773,0.5844122460282097,0.3521210260973557,0.763089996687862,0.10688970796711086,0.03342829212320053,0.1993050166213919,85
0.7,0.04,0.08,0.05,14,0.1123501330247503,-0.007747832963184043,0.5088999785588808,0.22077055955653013,0.1162461015026935,-0.0005555747992339599,0.21771503274906548,91
0.7,0.04,0.08,0.07,7,-0.03174047773920734,-0.3950226013450704,0.556536991842492,-0.05703210784628374,0.11596257442585767,-0.035270588227201194,0.23262180467367274,81
